epoch,source,class,map@50:95,map@50,precision,recall
1,test_results_json,player_valkyrie,0.02238160462008934,0.052378761114492266,0.06896551724137931,0.5
1,test_results_json,player_witch,0.3955405752486099,0.5573345825631157,0.7142857142857143,0.5
1,test_results_json,player_wizard,0.0,0.0,0.0,0.5
1,test_results_json,player_xbow,0.0,0.0,0.0,0.5
1,test_results_json,rage,0.900990099009901,1.0,1.0,0.5
1,test_results_json,all,0.15106296596493862,0.2402688419706831,0.27114779181608284,0.5
1,ema_test_results_json,enemy_archers,0.5693260909025564,0.8646420401454809,1.0,0.5
1,ema_test_results_json,enemy_ballon,0.0,0.0,0.0,0.5
1,ema_test_results_json,enemy_balloon,0.015254237288135597,0.01694915254237288,0.01694915254237288,0.5
1,ema_test_results_json,enemy_barbarians,0.0,0.0,0.0,0.5
1,ema_test_results_json,enemy_bats,0.19345571150392527,0.431535226312493,0.4782608695652174,0.5
1,ema_test_results_json,enemy_bomber,0.03880673781663881,0.06896403926106899,0.1111111111111111,0.5
1,ema_test_results_json,enemy_bowler,0.0019900497512437814,0.004975124378109451,0.004975124378109453,0.5
1,ema_test_results_json,enemy_dark_prince,0.023134413281592135,0.070284002084419,0.03289473684210526,0.5
1,ema_test_results_json,enemy_electro_wizard,0.0,0.0,0.0,0.5
1,ema_test_results_json,enemy_evo_firecracker,0.0,0.0,0.0,0.5
1,ema_test_results_json,enemy_fireball,0.11957219522213013,0.2517726337093641,0.2,0.5
1,ema_test_results_json,enemy_firecracker,0.0,0.0,0.0,0.5
1,ema_test_results_json,enemy_flying_machine,0.0,0.0,0.0,0.5
1,ema_test_results_json,enemy_gaint,0.0,0.0,0.0,0.5
1,ema_test_results_json,enemy_giant,0.7539518631032741,0.9418639690055961,1.0,0.5
1,ema_test_results_json,enemy_goblin_barrel,0.0,0.0,0.0,0.5
1,ema_test_results_json,enemy_goblin_hut,0.07577506159748564,0.08886795290568851,0.07317073170731707,0.5
1,ema_test_results_json,enemy_goblins,0.27250444011114006,0.4028485372809125,0.3333333333333333,0.5
1,ema_test_results_json,enemy_golem,0.0,0.0,0.0,0.5
1,ema_test_results_json,enemy_hog_rider,0.0,0.0,0.0,0.5
1,ema_test_results_json,enemy_ice_spirit,0.014357860709462163,0.016528925619834708,0.01652892561983471,0.5
1,ema_test_results_json,enemy_ice_wizard,0.014455982890757299,0.041317796500083805,0.04225352112676056,0.5
1,ema_test_results_json,enemy_inferno_dragon,0.009777173271944162,0.020340331905530973,0.031914893617021274,0.5
1,ema_test_results_json,enemy_knight,0.1846580455377708,0.27124398220562845,0.2916666666666667,0.5
1,ema_test_results_json,enemy_lava_hound,0.01782178217821782,0.0297029702970297,0.058823529411764705,0.5
1,ema_test_results_json,enemy_little_prince,0.0,0.0,0.0,0.5
1,ema_test_results_json,enemy_log,0.0,0.0,0.0,0.5
1,ema_test_results_json,enemy_lumberjack,0.016044622895469266,0.036067892503536064,0.03571428571428571,0.5
1,ema_test_results_json,enemy_mega_knight,0.008415841584158416,0.04207920792079208,0.0,0.5
1,ema_test_results_json,enemy_miner,0.1700990099009901,0.29900990099009894,0.4,0.5
1,ema_test_results_json,enemy_mini_pekka,0.4243630023849469,0.6526377095913924,0.8333333333333334,0.5
1,ema_test_results_json,enemy_minions,0.32672822028729653,0.8060988294987298,1.0,0.5
1,ema_test_results_json,enemy_mortar,0.0,0.0,0.0,0.5
1,ema_test_results_json,enemy_musketeer,0.07159823966971056,0.12406903854438366,0.06097560975609756,0.5
1,ema_test_results_json,enemy_night_witch,0.019616530675157888,0.04937895295083906,0.0784313725490196,0.5
1,ema_test_results_json,enemy_princess,0.014260799339179012,0.024429602855171297,0.01838235294117647,0.5
1,ema_test_results_json,enemy_royal_ghost,0.0,0.0,0.0,0.5
1,ema_test_results_json,enemy_skeletons,0.0060397332869866404,0.018854656947853737,0.014861995753715499,0.5
1,ema_test_results_json,enemy_sparky,0.47147394416032234,0.7738495857307737,0.8181818181818182,0.5
1,ema_test_results_json,enemy_spear_goblins,0.30454201497681166,0.685643588174048,0.88,0.5
1,ema_test_results_json,enemy_tesla,0.48984663172199566,0.7718889536012424,1.0,0.5
1,ema_test_results_json,enemy_tombstone,0.7391089108910891,1.0,1.0,0.5
1,ema_test_results_json,enemy_valkyrie,0.008101871932622722,0.01220837502860324,0.015384615384615385,0.5
1,ema_test_results_json,enemy_witch,0.032951275423108814,0.04289616153733598,0.07142857142857142,0.5
1,ema_test_results_json,enemy_xbow,0.1221004243281471,0.1545261669024045,0.25,0.5
